casa,data,temperatura_appartamento,stato_luce1,stato_luce2,stato_luce3,energia_consumata_giornaliera_appartamento,potenza_istantanea_consumata_appartamento,guasto
casa3,202603242045,40.0,1,1,1,2900,189,
casa3,202603242050,39.7,1,0,0,2917,204,
casa3,202603242055,39.4,0,1,1,2935,224,
casa3,202603242100,38.4,0,1,1,2949,159,
casa3,202603242105,-999.0,-999,-999,-999,2966,204,"temperatura, luce2, luce1, luce3"
casa3,202603242110,37.9,0,0,1,2969,40,
casa3,202603242115,37.2,1,1,0,2975,72,
casa3,202603242120,36.6,1,0,1,2989,165,
casa3,202603242125,36.9,0,0,0,2995,69,
casa3,202603242130,36.9,1,1,0,3003,104,
casa3,202603242135,37.3,1,0,1,3008,57,
casa3,202603242140,37.4,1,0,0,3013,66,
casa3,202603242145,37.7,0,0,0,3030,202,
casa3,202603242150,37.4,0,1,1,3040,113,
casa3,202603242155,37.0,1,0,1,3043,36,
casa3,202603242200,36.9,1,0,0,3045,22,
casa3,202603242205,-999.0,-999,-999,-999,3064,230,"temperatura, luce3, luce1, luce2"
casa3,202603242210,36.0,1,0,0,3084,242,
casa3,202603242215,36.1,1,0,1,3088,54,
casa3,202603242220,35.1,1,1,0,3096,97,
casa3,202603242225,35.4,1,1,0,3105,102,
casa3,202603242230,35.1,0,0,0,3119,173,
casa3,202603242235,35.0,1,0,0,3139,235,
casa3,202603242240,34.1,1,0,1,3159,240,
casa3,202603242245,34.2,0,0,1,3167,101,
casa3,202603242250,34.4,0,0,0,3180,152,
casa3,202603242255,34.7,1,1,0,3183,41,
casa3,202603242300,34.5,0,0,1,3190,79,
casa3,202603242305,34.9,1,1,1,3205,178,
casa3,202603242310,34.3,1,1,0,3208,38,
casa3,202603242315,34.0,0,0,0,3220,149,
casa3,202603242320,33.0,1,0,0,3240,237,
casa3,202603242325,32.5,0,0,1,3243,32,
casa3,202603242330,32.3,1,0,0,3251,98,
casa3,202603242335,31.9,1,0,0,3271,236,
casa3,202603242340,32.2,0,1,1,3279,95,
casa3,202603242345,32.4,1,1,0,3293,171,
casa3,202603242350,32.2,1,1,1,3304,134,
casa3,202603242355,31.3,0,1,0,3310,74,
casa3,202603250000,30.4,0,0,0,9,118,
casa3,202603250005,30.0,1,1,0,19,112,
casa3,202603250010,30.4,1,1,0,24,69,
casa3,202603250015,30.3,1,1,1,29,58,
casa3,202603250020,30.2,1,1,0,39,121,
casa3,202603250025,30.0,0,1,0,47,90,
casa3,202603250030,29.7,1,1,1,55,96,
casa3,202603250035,29.5,1,0,1,66,139,
casa3,202603250040,29.5,1,1,0,77,130,
casa3,202603250045,29.0,1,1,0,95,215,
casa3,202603250050,28.7,1,0,1,108,159,
casa3,202603250055,28.9,0,1,0,124,190,
casa3,202603250100,29.2,0,1,1,142,212,
casa3,202603250105,29.3,1,0,0,154,142,
casa3,202603250110,28.6,0,1,1,168,171,
casa3,202603250115,28.5,1,1,1,173,63,
casa3,202603250120,27.5,1,1,1,188,172,
casa3,202603250125,27.1,0,0,0,191,36,
casa3,202603250130,27.0,0,1,1,201,123,
casa3,202603250135,26.6,1,0,0,210,106,
casa3,202603250140,26.5,0,0,1,223,154,
casa3,202603250145,26.2,0,1,1,227,51,
casa3,202603250150,26.0,0,0,0,236,108,
casa3,202603250155,25.8,0,0,1,249,157,
casa3,202603250200,25.6,1,0,0,257,94,
casa3,202603250205,24.7,0,0,1,260,38,
casa3,202603250210,24.9,1,1,1,266,74,
casa3,202603250215,25.0,1,1,1,280,165,
casa3,202603250220,24.1,1,0,1,296,193,
casa3,202603250225,24.1,1,0,0,298,20,
casa3,202603250230,24.2,1,0,1,303,62,
casa3,202603250235,23.3,1,0,0,321,217,
casa3,202603250240,22.8,0,1,1,323,32,
casa3,202603250245,23.0,1,0,1,344,245,
casa3,202603250250,22.4,1,1,1,363,227,
casa3,202603250255,22.1,1,0,0,375,148,
casa3,202603250300,21.2,0,1,0,388,151,
casa3,202603250305,21.4,1,0,1,398,128,
casa3,202603250310,21.0,0,0,0,413,176,
casa3,202603250315,20.2,1,1,1,415,29,
casa3,202603250320,19.3,1,0,1,436,244,
casa3,202603250325,19.5,0,1,0,440,46,
casa3,202603250330,18.6,0,1,1,456,194,
casa3,202603250335,18.7,0,0,1,466,121,
casa3,202603250340,18.0,1,1,0,475,115,
casa3,202603250345,17.2,1,1,1,488,150,
casa3,202603250350,17.6,0,0,1,504,191,
casa3,202603250355,17.1,0,0,0,506,22,
casa3,202603250400,17.0,0,1,0,514,96,
casa3,202603250405,16.4,-999,1,-999,529,185,"luce3, luce1"
casa3,202603250410,16.2,1,1,1,546,201,
casa3,202603250415,16.6,0,0,1,566,237,
casa3,202603250420,16.8,0,0,0,567,22,
casa3,202603250425,16.9,0,0,0,573,70,
casa3,202603250430,16.0,0,0,0,581,90,
casa3,202603250435,15.4,1,0,1,585,55,
casa3,202603250440,15.0,0,1,0,590,60,
casa3,202603250445,14.7,1,1,1,600,113,
casa3,202603250450,14.5,0,0,0,612,150,
casa3,202603250455,13.9,1,0,1,625,151,
casa3,202603250500,13.5,0,1,1,628,39,
casa3,202603250505,13.2,0,0,1,640,139,
casa3,202603250510,12.6,1,0,1,656,201,
casa3,202603250515,12.8,0,1,1,677,241,
casa3,202603250520,12.6,0,1,0,688,143,
casa3,202603250525,11.6,0,0,0,709,246,
casa3,202603250530,10.9,0,0,0,719,125,
casa3,202603250535,10.4,0,1,0,736,198,
casa3,202603250540,9.7,1,0,0,750,171,
casa3,202603250545,9.9,0,0,0,769,226,
casa3,202603250550,10.3,0,0,1,771,28,
casa3,202603250555,9.7,1,1,1,774,29,
casa3,202603250600,9.5,0,1,1,782,105,
casa3,202603250605,9.8,1,0,0,793,124,
casa3,202603250610,10.5,1,1,-999,798,60,luce3
casa3,202603250615,10.4,1,1,0,816,213,
casa3,202603250620,10.6,1,1,0,832,200,
casa3,202603250625,11.0,1,0,1,843,130,
casa3,202603250630,11.7,1,0,0,862,224,
casa3,202603250635,11.8,1,0,0,870,102,
casa3,202603250640,11.5,1,0,0,891,246,
casa3,202603250645,11.6,0,0,0,904,159,
casa3,202603250650,12.1,1,0,1,919,186,
casa3,202603250655,12.0,0,1,0,931,135,
casa3,202603250700,-999.0,1,1,0,935,55,temperatura
casa3,202603250705,13.0,1,0,1,945,112,
casa3,202603250710,13.0,1,0,1,952,90,
casa3,202603250715,13.6,0,0,0,966,168,
casa3,202603250720,14.1,1,0,1,981,181,
casa3,202603250725,13.9,0,0,0,986,54,
casa3,202603250730,14.8,0,0,1,997,130,
casa3,202603250735,14.6,0,0,1,1008,142,
casa3,202603250740,14.4,1,1,1,1022,168,
casa3,202603250745,14.9,1,1,0,1039,201,
casa3,202603250750,14.6,-999,1,-999,1043,50,"luce3, luce1"
casa3,202603250755,15.1,0,1,0,1049,73,
casa3,202603250800,14.9,0,0,0,1061,145,
casa3,202603250805,15.6,1,1,0,1072,132,
casa3,202603250810,15.7,1,0,1,1084,139,
casa3,202603250815,15.9,1,0,1,1097,156,
casa3,202603250820,16.7,0,1,1,1099,24,
casa3,202603250825,16.5,0,0,0,1118,223,
casa3,202603250830,17.3,1,0,0,1126,104,
casa3,202603250835,17.0,0,1,0,1133,84,
casa3,202603250840,17.5,0,1,0,1154,247,
casa3,202603250845,18.3,1,1,1,1159,61,
casa3,202603250850,18.4,0,0,0,1161,29,
casa3,202603250855,19.3,0,1,1,1177,188,
casa3,202603250900,19.0,1,0,1,1182,56,
casa3,202603250905,19.8,1,0,1,1191,111,
casa3,202603250910,20.6,0,0,1,1194,39,
casa3,202603250915,20.4,1,0,0,1211,199,
casa3,202603250920,20.1,0,1,0,1218,89,
casa3,202603250925,20.2,1,1,1,1232,162,
casa3,202603250930,20.6,1,1,1,1248,195,
casa3,202603250935,21.5,1,1,0,1268,244,
casa3,202603250940,21.4,1,0,0,1281,150,
casa3,202603250945,21.1,1,0,1,1301,240,
casa3,202603250950,21.3,0,1,1,1309,100,
casa3,202603250955,21.1,0,0,0,1326,198,
casa3,202603251000,21.8,1,0,1,1341,188,
casa3,202603251005,21.5,1,1,0,1355,169,
casa3,202603251010,22.0,0,1,1,1370,180,
casa3,202603251015,21.7,1,0,0,1388,212,
casa3,202603251020,21.3,0,0,0,1402,168,
casa3,202603251025,21.6,0,1,1,1413,133,
casa3,202603251030,21.8,1,0,1,1425,143,
casa3,202603251035,22.5,0,0,0,1445,237,
casa3,202603251040,22.7,1,0,0,1458,164,
casa3,202603251045,23.5,1,1,1,1469,132,
casa3,202603251050,23.8,0,0,0,1484,178,
casa3,202603251055,24.3,0,0,0,1504,233,
casa3,202603251100,24.4,1,1,0,1509,58,
casa3,202603251105,25.1,1,0,1,1520,137,
casa3,202603251110,25.1,1,1,1,1529,108,
casa3,202603251115,25.6,0,0,1,1535,69,
casa3,202603251120,25.7,0,0,1,1538,43,
casa3,202603251125,26.1,1,1,0,1558,233,
casa3,202603251130,25.8,0,1,0,1561,39,
casa3,202603251135,25.5,0,1,0,1566,58,
casa3,202603251140,25.6,0,1,1,1568,29,
casa3,202603251145,26.5,1,1,0,1571,28,
casa3,202603251150,26.5,1,1,1,1573,25,
casa3,202603251155,26.4,0,0,0,1583,122,
casa3,202603251200,26.2,1,1,1,1590,90,
casa3,202603251205,26.0,0,0,0,1604,169,
casa3,202603251210,26.7,0,1,0,1620,183,
casa3,202603251215,26.7,0,0,1,1628,104,
casa3,202603251220,26.7,1,1,0,1631,31,
casa3,202603251225,26.7,1,1,0,1648,201,
casa3,202603251230,27.1,0,1,0,1662,169,
casa3,202603251235,27.6,1,0,1,1668,72,
casa3,202603251240,27.8,1,1,0,1681,162,
casa3,202603251245,28.8,0,1,0,1688,82,
casa3,202603251250,29.3,1,0,0,1706,221,
casa3,202603251255,30.0,-999,1,1,1723,201,luce1
casa3,202603251300,30.4,0,1,1,1743,241,
casa3,202603251305,30.0,1,0,1,1751,93,
casa3,202603251310,30.5,0,1,0,1755,45,
casa3,202603251315,30.8,0,1,1,1765,122,
casa3,202603251320,30.4,0,0,0,1770,61,
casa3,202603251325,30.0,0,1,0,1772,25,
casa3,202603251330,30.5,1,0,0,1775,33,
casa3,202603251335,31.1,0,1,0,1777,27,
casa3,202603251340,32.1,0,1,0,1790,156,
casa3,202603251345,33.0,0,1,0,1799,102,
casa3,202603251350,33.5,1,0,0,1806,92,
casa3,202603251355,-999.0,-999,-999,-999,1814,94,"temperatura, luce1, luce3, luce2"
casa3,202603251400,33.4,0,1,1,1834,241,
casa3,202603251405,33.6,0,0,1,1836,23,
casa3,202603251410,-999.0,0,0,0,1846,122,temperatura
casa3,202603251415,35.0,0,1,1,1866,240,
casa3,202603251420,35.6,1,0,1,1879,150,
casa3,202603251425,35.5,0,1,1,1890,140,
casa3,202603251430,35.9,0,1,1,1898,94,
casa3,202603251435,35.6,1,1,1,1913,181,
casa3,202603251440,36.0,1,0,1,1926,146,
casa3,202603251445,35.9,0,1,1,1939,167,
casa3,202603251450,35.6,0,1,1,1955,185,
casa3,202603251455,36.6,0,0,0,1961,77,
casa3,202603251500,36.4,0,1,1,1982,245,
casa3,202603251505,36.7,1,0,1,1991,106,
casa3,202603251510,36.3,1,1,0,1995,53,
casa3,202603251515,36.4,0,0,1,2008,160,
casa3,202603251520,36.1,1,1,1,2024,193,
casa3,202603251525,36.2,0,0,0,2031,76,
casa3,202603251530,36.9,1,1,1,2045,177,
casa3,202603251535,37.6,1,0,0,2066,249,
casa3,202603251540,38.0,0,0,0,2084,219,
casa3,202603251545,38.1,0,0,0,2101,198,
casa3,202603251550,38.4,1,1,1,2110,110,
casa3,202603251555,38.6,-999,-999,-999,2123,154,"luce2, luce3, luce1"
casa3,202603251600,39.3,0,1,1,2131,92,
casa3,202603251605,39.7,0,0,1,2139,102,
casa3,202603251610,40.0,0,0,0,2142,34,
casa3,202603251615,39.8,1,0,0,2159,206,
casa3,202603251620,39.6,1,1,0,2171,142,
casa3,202603251625,40.0,0,0,1,2187,197,
casa3,202603251630,40.0,1,1,0,2201,160,
casa3,202603251635,40.0,1,0,0,2212,139,
casa3,202603251640,40.0,1,0,1,2229,195,
casa3,202603251645,39.6,1,1,1,2247,227,
casa3,202603251650,40.0,1,1,0,2258,130,
casa3,202603251655,40.0,1,0,1,2267,103,
casa3,202603251700,40.0,0,0,0,2271,45,
casa3,202603251705,40.0,0,1,1,2285,168,
casa3,202603251710,40.0,0,1,0,2288,35,
casa3,202603251715,39.8,1,0,1,2291,41,
casa3,202603251720,40.0,1,0,1,2304,157,
casa3,202603251725,39.9,1,0,0,2315,136,
casa3,202603251730,40.0,1,0,0,2332,200,
casa3,202603251735,40.0,1,0,0,2336,44,
casa3,202603251740,40.0,1,0,0,2342,81,
casa3,202603251745,40.0,0,1,0,2352,109,
casa3,202603251750,39.6,0,1,1,2369,204,
casa3,202603251755,40.0,1,0,1,2372,37,
casa3,202603251800,39.7,1,1,0,2376,48,
casa3,202603251805,39.6,0,0,0,2383,90,
casa3,202603251810,39.9,0,0,0,2392,112,
casa3,202603251815,40.0,0,1,0,2400,89,
casa3,202603251820,39.7,1,1,1,2418,219,
casa3,202603251825,39.6,0,0,1,2434,193,
casa3,202603251830,40.0,1,1,1,2440,75,
casa3,202603251835,39.7,1,0,0,2448,86,
casa3,202603251840,39.5,1,0,1,2451,45,
casa3,202603251845,40.0,0,1,0,2471,237,
casa3,202603251850,40.0,0,1,1,2474,39,
casa3,202603251855,39.7,0,1,1,2483,109,
casa3,202603251900,40.0,0,1,0,2493,116,
casa3,202603251905,40.0,1,1,0,2499,66,
casa3,202603251910,39.9,0,0,0,2505,76,
casa3,202603251915,40.0,0,0,0,2523,216,
casa3,202603251920,40.0,0,0,1,2532,113,
casa3,202603251925,40.0,0,1,1,2542,116,
casa3,202603251930,39.8,1,0,1,2551,104,
casa3,202603251935,40.0,1,1,1,2557,79,
casa3,202603251940,40.0,1,1,0,2578,244,
casa3,202603251945,40.0,1,0,1,2587,115,
casa3,202603251950,40.0,1,0,0,2603,192,
casa3,202603251955,40.0,1,0,0,2615,140,
casa3,202603252000,40.0,0,0,1,2629,174,
casa3,202603252005,40.0,1,1,0,2648,228,
casa3,202603252010,40.0,0,1,1,2658,114,
casa3,202603252015,40.0,1,0,0,2675,201,
casa3,202603252020,40.0,0,0,0,2686,132,
casa3,202603252025,40.0,1,1,1,2701,184,
casa3,202603252030,40.0,0,1,0,2705,52,
casa3,202603252035,40.0,0,0,0,2712,79,
casa3,202603252040,40.0,0,1,0,2714,20,
casa3,202603252045,39.9,0,0,0,2717,47,
casa3,202603252050,39.8,0,1,1,2734,203,
casa3,202603252055,40.0,1,0,1,2736,24,
casa3,202603252100,40.0,0,0,1,2753,198,
casa3,202603252105,39.0,1,1,1,2758,60,
casa3,202603252110,38.6,1,1,0,2765,83,
casa3,202603252115,38.1,0,1,1,2767,31,
casa3,202603252120,37.9,1,0,0,2788,243,
casa3,202603252125,37.8,0,1,1,2805,204,
casa3,202603252130,37.2,0,1,0,2818,157,
casa3,202603252135,37.1,1,0,1,2828,118,
casa3,202603252140,36.9,1,1,0,2844,197,
casa3,202603252145,37.0,1,1,1,2862,221,
casa3,202603252150,37.3,0,1,0,2873,131,
casa3,202603252155,36.9,0,0,0,2875,24,
casa3,202603252200,36.1,0,1,0,2892,198,
casa3,202603252205,36.1,0,1,1,2900,95,
casa3,202603252210,36.1,1,0,0,2906,71,
casa3,202603252215,35.2,0,1,0,2913,87,
casa3,202603252220,35.4,0,0,0,2925,144,
casa3,202603252225,34.7,0,0,1,2928,43,
casa3,202603252230,35.0,1,0,1,2941,146,
casa3,202603252235,34.7,0,1,1,2943,33,
casa3,202603252240,35.0,1,1,1,2954,133,
casa3,202603252245,34.8,1,1,0,2968,165,
casa3,202603252250,33.9,0,0,1,2985,197,
casa3,202603252255,33.4,1,1,1,3002,203,
casa3,202603252300,33.1,0,0,1,3009,86,
casa3,202603252305,32.2,0,0,0,3014,66,
casa3,202603252310,31.7,0,0,0,3020,64,
casa3,202603252315,31.2,0,1,1,3024,50,
casa3,202603252320,30.2,0,0,1,3025,20,
casa3,202603252325,29.9,0,1,0,3037,140,
casa3,202603252330,30.1,1,0,0,3041,52,
casa3,202603252335,29.7,1,1,0,3056,180,
casa3,202603252340,29.1,1,0,0,3066,111,
casa3,202603252345,28.8,1,1,1,3076,130,
casa3,202603252350,29.2,1,0,0,3090,157,
casa3,202603252355,29.4,0,1,1,3108,216,
casa3,202603260000,28.9,1,1,0,20,242,
casa3,202603260005,28.3,1,0,0,37,209,
casa3,202603260010,28.3,1,1,1,50,161,
casa3,202603260015,28.7,1,1,1,56,68,
casa3,202603260020,27.8,0,0,0,62,76,
casa3,202603260025,27.8,1,0,0,78,186,
casa3,202603260030,27.1,0,1,1,95,206,
casa3,202603260035,26.6,1,1,1,102,86,
casa3,202603260040,26.5,1,0,0,119,203,
casa3,202603260045,25.7,0,1,1,128,100,
casa3,202603260050,26.1,0,1,0,139,132,
casa3,202603260055,25.2,1,1,0,156,210,
casa3,202603260100,25.5,0,0,0,167,131,
casa3,202603260105,25.5,0,0,0,173,74,
casa3,202603260110,25.8,1,0,1,191,209,
casa3,202603260115,25.2,1,1,0,195,53,
casa3,202603260120,25.2,0,1,0,198,36,
casa3,202603260125,24.2,1,0,1,217,229,
casa3,202603260130,24.2,0,1,1,231,172,
casa3,202603260135,23.6,1,1,0,242,131,
casa3,202603260140,23.5,0,1,0,253,128,
casa3,202603260145,23.5,1,1,0,272,227,
casa3,202603260150,23.6,0,0,1,278,69,
casa3,202603260155,22.9,1,0,1,289,131,
casa3,202603260200,22.1,1,1,1,299,124,
casa3,202603260205,21.4,1,0,0,316,205,
casa3,202603260210,21.6,1,1,1,331,180,
casa3,202603260215,21.9,1,1,0,352,247,
casa3,202603260220,22.2,0,0,1,371,239,
casa3,202603260225,21.3,1,0,1,392,247,
casa3,202603260230,21.0,1,0,1,400,96,
casa3,202603260235,20.7,0,1,0,405,65,
casa3,202603260240,-999.0,-999,-999,-999,422,194,"luce2, temperatura, luce3, luce1"
casa3,202603260245,19.4,1,0,1,434,145,
casa3,202603260250,19.7,1,0,0,442,95,
casa3,202603260255,19.9,1,0,0,459,206,
casa3,202603260300,19.3,1,1,0,467,92,
casa3,202603260305,19.3,1,1,0,471,50,
casa3,202603260310,19.0,1,0,0,487,194,
casa3,202603260315,18.2,1,0,0,496,106,
casa3,202603260320,17.9,1,0,0,498,24,
casa3,202603260325,17.2,1,0,1,500,23,
casa3,202603260330,16.3,1,0,0,518,222,
casa3,202603260335,15.9,1,1,0,530,145,
casa3,202603260340,15.6,1,0,0,546,192,
casa3,202603260345,14.7,1,1,0,554,96,
casa3,202603260350,14.1,0,1,1,570,194,
casa3,202603260355,13.8,1,0,0,577,82,
casa3,202603260400,13.1,1,1,1,593,186,
casa3,202603260405,12.5,1,0,1,612,237,
casa3,202603260410,12.0,1,0,1,616,37,
casa3,202603260415,12.0,0,1,1,634,224,
casa3,202603260420,11.5,0,1,0,638,40,
casa3,202603260425,11.4,1,1,0,642,59,
casa3,202603260430,11.5,1,1,0,647,53,
casa3,202603260435,11.6,1,0,1,655,99,
casa3,202603260440,11.6,0,1,0,674,224,
casa3,202603260445,11.9,0,0,1,687,161,
casa3,202603260450,11.2,0,1,0,703,187,
casa3,202603260455,11.0,1,0,0,707,45,
casa3,202603260500,11.2,0,1,0,727,244,
casa3,202603260505,10.9,1,1,0,739,148,
casa3,202603260510,10.9,1,1,0,745,67,
casa3,202603260515,10.7,0,0,0,765,246,
casa3,202603260520,10.1,1,0,1,782,196,
casa3,202603260525,9.3,0,1,0,787,62,
casa3,202603260530,-999.0,-999,-999,-999,792,61,"temperatura, luce3, luce1, luce2"
casa3,202603260535,9.3,1,1,0,808,198,
casa3,202603260540,9.0,0,1,0,825,204,
casa3,202603260545,8.5,0,0,1,836,125,
casa3,202603260550,8.0,0,1,0,844,97,
casa3,202603260555,7.3,0,1,1,860,194,
casa3,202603260600,7.9,1,0,0,877,209,
casa3,202603260605,7.6,0,1,1,886,108,
casa3,202603260610,8.4,0,-999,-999,901,173,"luce3, luce2"
casa3,202603260615,8.5,0,0,0,914,162,
casa3,202603260620,9.5,0,1,0,929,180,
casa3,202603260625,9.8,0,1,0,949,236,
casa3,202603260630,10.3,1,0,1,957,93,
casa3,202603260635,11.3,0,1,1,959,27,
casa3,202603260640,11.1,1,1,0,961,29,
casa3,202603260645,11.1,0,0,0,977,183,
casa3,202603260650,11.0,0,1,0,983,74,
casa3,202603260655,11.3,-999,-999,-999,998,184,"luce3, luce1, luce2"
casa3,202603260700,12.1,1,1,1,1003,56,
casa3,202603260705,12.9,0,1,1,1006,44,
casa3,202603260710,13.8,1,1,0,1015,103,
casa3,202603260715,14.6,0,1,0,1033,220,
casa3,202603260720,15.5,0,0,1,1038,51,
casa3,202603260725,16.1,0,1,1,1048,125,
casa3,202603260730,16.4,0,0,1,1052,50,
casa3,202603260735,16.9,1,1,0,1061,103,
casa3,202603260740,-999.0,1,1,-999,1064,37,"temperatura, luce3"
casa3,202603260745,18.1,1,0,0,1066,28,
casa3,202603260750,18.7,1,1,0,1084,215,
casa3,202603260755,18.9,1,0,0,1093,108,
casa3,202603260800,18.8,0,0,0,1114,248,
casa3,202603260805,18.5,0,0,1,1129,180,
casa3,202603260810,18.6,1,1,1,1145,195,
casa3,202603260815,18.6,1,0,0,1158,159,
casa3,202603260820,19.0,1,0,0,1163,54,
casa3,202603260825,19.2,0,0,1,1173,121,
casa3,202603260830,19.4,1,0,1,1179,69,
casa3,202603260835,19.4,1,0,0,1183,51,
casa3,202603260840,19.3,1,1,0,1190,87,
casa3,202603260845,20.0,1,1,1,1198,98,
casa3,202603260850,19.9,1,1,0,1207,108,
casa3,202603260855,20.2,1,0,0,1228,248,
casa3,202603260900,19.9,0,0,1,1245,202,
casa3,202603260905,20.8,1,0,1,1260,185,
casa3,202603260910,20.5,0,0,1,1275,182,
casa3,202603260915,20.7,1,0,1,1291,183,
casa3,202603260920,21.2,0,1,1,1311,248,
casa3,202603260925,21.8,0,0,1,1315,44,
casa3,202603260930,21.4,0,1,1,1332,198,
casa3,202603260935,21.3,0,0,1,1344,154,
casa3,202603260940,21.5,0,0,0,1352,92,
casa3,202603260945,21.9,0,0,1,1364,142,
casa3,202603260950,22.4,0,1,1,1372,102,
casa3,202603260955,23.0,1,0,0,1375,33,
casa3,202603261000,23.7,0,1,1,1384,105,
casa3,202603261005,23.9,1,1,1,1387,36,
casa3,202603261010,24.3,1,1,0,1401,167,
casa3,202603261015,24.6,0,1,0,1413,147,
casa3,202603261020,24.5,1,1,0,1416,30,
casa3,202603261025,24.2,0,1,1,1418,35,
casa3,202603261030,25.0,1,1,1,1425,78,
casa3,202603261035,25.1,1,0,0,1435,121,
casa3,202603261040,25.3,1,1,1,1446,137,
casa3,202603261045,25.0,1,1,1,1452,71,
casa3,202603261050,24.9,0,1,1,1473,249,
casa3,202603261055,25.1,1,0,0,1480,78,
casa3,202603261100,25.7,0,1,0,1495,187,
casa3,202603261105,26.0,1,1,1,1501,73,
casa3,202603261110,26.9,1,0,1,1510,110,
casa3,202603261115,27.7,1,0,0,1519,97,
casa3,202603261120,28.5,1,0,1,1528,119,
casa3,202603261125,28.7,1,1,1,1544,189,
casa3,202603261130,29.6,1,0,0,1565,247,
casa3,202603261135,30.2,1,1,1,1574,113,
casa3,202603261140,30.4,0,0,0,1582,98,
casa3,202603261145,30.3,0,1,1,1603,246,
casa3,202603261150,30.9,0,1,1,1606,34,
casa3,202603261155,31.8,0,0,1,1614,94,
casa3,202603261200,32.6,0,0,0,1622,105,
casa3,202603261205,32.5,1,0,0,1629,80,
casa3,202603261210,32.9,1,1,1,1650,248,
casa3,202603261215,33.6,0,0,1,1657,87,
casa3,202603261220,34.0,0,0,0,1661,44,
casa3,202603261225,34.0,1,0,0,1674,157,
casa3,202603261230,34.8,1,0,1,1689,181,
casa3,202603261235,34.7,0,0,0,1696,91,
casa3,202603261240,34.4,0,0,1,1704,96,
casa3,202603261245,34.8,1,1,1,1707,29,
casa3,202603261250,35.1,1,0,1,1721,168,
casa3,202603261255,34.9,1,1,1,1732,135,
casa3,202603261300,35.3,0,1,1,1745,161,
casa3,202603261305,35.8,0,0,0,1762,194,
casa3,202603261310,35.6,0,0,1,1775,159,
casa3,202603261315,36.2,1,0,1,1778,38,
casa3,202603261320,36.4,1,0,1,1789,127,
casa3,202603261325,36.7,1,1,0,1790,20,
casa3,202603261330,36.7,1,1,0,1806,193,
casa3,202603261335,37.5,1,0,1,1822,193,
casa3,202603261340,38.2,0,0,1,1824,20,
casa3,202603261345,38.0,1,0,1,1826,28,
casa3,202603261350,37.7,1,1,0,1828,23,
casa3,202603261355,37.7,1,0,0,1841,148,
casa3,202603261400,37.9,0,0,0,1847,75,
casa3,202603261405,38.9,1,1,0,1849,22,
casa3,202603261410,39.7,1,0,0,1866,206,
casa3,202603261415,39.8,0,0,1,1884,222,
casa3,202603261420,39.7,0,1,1,1905,247,
casa3,202603261425,40.0,1,1,1,1907,21,
casa3,202603261430,40.0,0,0,0,1923,198,
casa3,202603261435,40.0,0,0,0,1932,109,
casa3,202603261440,40.0,1,0,1,1949,202,
casa3,202603261445,40.0,0,0,1,1967,219,
casa3,202603261450,40.0,0,0,0,1972,59,
casa3,202603261455,40.0,1,1,0,1987,171,
casa3,202603261500,40.0,1,0,1,1994,95,
casa3,202603261505,39.9,0,1,0,2002,95,
casa3,202603261510,40.0,1,0,0,2015,149,
casa3,202603261515,40.0,0,0,1,2026,140,
casa3,202603261520,40.0,1,0,1,2045,220,
casa3,202603261525,40.0,1,0,1,2061,197,
casa3,202603261530,-999.0,-999,-999,-999,2063,27,"luce2, temperatura, luce3, luce1"
casa3,202603261535,40.0,0,0,0,2079,186,
casa3,202603261540,40.0,0,0,0,2088,104,
casa3,202603261545,39.9,0,0,0,2102,169,
casa3,202603261550,40.0,0,1,0,2119,205,
casa3,202603261555,40.0,1,1,1,2135,197,
casa3,202603261600,40.0,1,0,1,2154,230,
casa3,202603261605,39.6,0,1,0,2160,63,
casa3,202603261610,40.0,0,1,0,2173,166,
casa3,202603261615,40.0,0,1,1,2177,43,
casa3,202603261620,40.0,1,0,0,2179,24,
casa3,202603261625,40.0,0,0,0,2182,41,
casa3,202603261630,40.0,1,1,1,2194,135,
casa3,202603261635,40.0,0,1,0,2202,103,
casa3,202603261640,40.0,0,0,1,2217,173,
casa3,202603261645,39.8,1,0,1,2222,63,
casa3,202603261650,39.9,0,1,1,2242,239,
casa3,202603261655,39.7,1,0,1,2261,228,
casa3,202603261700,39.3,1,0,1,2275,164,
casa3,202603261705,38.9,1,0,1,2289,178,
casa3,202603261710,39.6,1,1,1,2299,116,
casa3,202603261715,40.0,1,0,0,2301,27,
casa3,202603261720,40.0,1,1,0,2316,182,
casa3,202603261725,39.7,0,0,0,2332,192,
casa3,202603261730,39.6,1,0,0,2348,189,
casa3,202603261735,39.6,0,0,1,2352,47,
casa3,202603261740,39.9,1,1,0,2356,53,
casa3,202603261745,-999.0,-999,0,-999,2367,129,"temperatura, luce3, luce1"
casa3,202603261750,40.0,0,1,0,2380,158,
casa3,202603261755,-999.0,1,0,-999,2395,179,"temperatura, luce3"
casa3,202603261800,40.0,0,1,1,2406,126,
casa3,202603261805,39.6,0,0,1,2420,165,
casa3,202603261810,39.4,1,0,1,2433,159,
casa3,202603261815,39.6,0,1,0,2436,39,
casa3,202603261820,39.8,0,0,1,2446,118,
casa3,202603261825,40.0,1,1,1,2463,209,
casa3,202603261830,39.9,0,0,0,2474,127,
casa3,202603261835,40.0,0,1,1,2491,202,
casa3,202603261840,40.0,0,0,1,2502,134,
casa3,202603261845,40.0,1,0,1,2519,204,
